 ,Area,Mean,Min,Max,SUM_Nup133_TET_01_R3D_D3D.tifnuclei_GCN4.csv
42,1.281,50353.869,27714,79663,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
43,1.520,48347.878,27680,72554,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
44,1.134,61664.411,27800,101171,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
45,1.163,54329.625,27691,80174,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
46,1.184,56188.848,27598,90209,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
47,1.604,45838.401,27610,72805,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
48,1.310,40033.795,27605,56707,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
49,1.331,50510.729,27606,73964,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
50,1.486,53308.116,27621,86171,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
51,1.717,56219.873,27701,89958,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
52,1.818,45944.769,27604,73551,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
53,2.456,64298.903,27632,132455,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
54,1.268,37409.457,27623,52654,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
55,1.629,44220.549,27615,61773,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
56,2.645,58742.311,27623,94169,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
57,2.351,64529.750,27616,119107,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
58,3.204,45643.345,27625,79390,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
59,1.512,42251.706,27598,60524,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
60,1.877,56602.123,27717,99717,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
61,1.272,47860.432,27754,70773,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
62,1.318,46452.092,27629,69404,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
63,0.915,36150.156,27630,49728,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
64,1.638,47272.613,27600,70740,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
65,1.625,50928.147,27712,83656,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
66,2.213,50540.717,27648,85318,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
67,1.885,42198.189,27772,94500,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
68,1.730,42602.036,27625,63292,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
69,1.369,46474.215,27739,72932,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
70,1.444,49517.744,27685,72542,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
71,2.041,36068.877,27630,50573,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
72,2.204,41015.337,27597,59293,SUM_ULP1_UN_02_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
1,1.528,8751.404,5554,17774,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
2,2.007,8451.308,6017,17051,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
3,1.167,8102.594,5212,12877,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
4,1.180,6846.053,4800,13798,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
5,1.549,16993.908,7712,45546,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
6,2.259,7742.152,5470,13552,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
7,1.629,7844.142,5616,13497,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
8,2.204,11105.731,5780,23114,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
9,1.163,15843.448,8500,32106,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
10,1.214,7800.187,4553,11811,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
11,1.667,13258.264,7611,27076,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
12,0.957,7499.623,5097,13762,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
13,1.461,7567.147,4661,12709,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
14,2.083,13499.339,7485,42090,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
15,1.172,8717.118,5778,17822,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
16,1.906,9021.366,5891,23661,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
17,0.949,6510.235,4831,10454,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
18,0.932,7028.419,5763,12307,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
19,2.133,7221.581,3670,86905,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
20,2.662,12016.339,9561,20950,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
21,1.352,10466.944,6085,16623,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
22,1.104,6782.582,4839,16600,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
23,1.780,13271.552,6165,34115,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
24,1.780,24304.389,13259,47765,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
25,1.251,10308.779,6286,17923,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
26,1.491,10502.769,6269,22528,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
27,1.146,8711.520,4897,17572,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
28,1.394,12748.786,6286,30394,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
29,1.457,7133.597,4535,12801,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
30,2.104,12392.788,7517,27202,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
31,1.344,6391.469,4705,12260,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
32,2.372,13513.747,7615,27792,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
33,2.091,9519.673,5884,26526,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
34,1.428,8181.497,4795,13451,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
35,2.179,10949.031,5871,28413,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
36,1.268,10955.228,5985,26259,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
37,1.407,10785.922,6169,25336,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
38,1.146,8071.736,4639,17972,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
39,1.243,10372.645,6436,17577,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
40,1.201,12446.570,6482,34742,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
41,2.137,9592.063,6289,19437,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
42,1.806,8756.981,5813,16876,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
43,1.793,14543.269,8412,33593,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
44,1.167,11333.169,5667,37602,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
45,1.734,10035.278,6641,27588,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
46,1.277,8352.651,5502,30624,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
47,1.507,10952.733,7123,23835,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
48,1.722,7497.412,4761,17078,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
49,2.133,27712.163,14383,136688,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
50,2.406,8245.958,5254,23725,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
51,1.184,9880.131,6627,23605,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
52,1.520,7844.541,5264,15951,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
53,2.431,14211.708,8670,41414,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
54,1.390,6876.369,5218,10077,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
55,1.188,8874.820,5815,16780,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
56,2.318,15585.909,5279,34130,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
57,1.415,9224.875,5428,37833,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
58,1.562,10758.860,6113,23630,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
59,1.260,9350.837,5616,20047,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
60,1.201,9061.350,6060,13750,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
61,2.209,18155.994,10110,30995,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
62,1.117,6784.041,4646,10548,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
63,2.209,9984.198,5347,43312,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
64,2.305,17679.217,7997,39036,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
65,1.318,9097.127,5598,18232,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
66,1.381,17914.590,8946,33301,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
67,1.587,7228.802,5253,9909,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
68,1.067,8888.839,5560,19700,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
69,1.176,6899.779,4862,10817,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
70,1.012,6310.581,4231,10641,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
71,1.747,8530.233,4939,20834,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
72,1.033,7741.902,4771,13368,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
73,1.151,7734.117,4630,16278,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
74,1.146,8881.011,5162,20557,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
75,2.213,8615.812,5453,21566,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
76,0.840,7817.210,5468,13561,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
77,3.275,7817.956,4718,19608,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
78,1.864,6479.777,4255,12152,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
79,1.743,12568.243,7118,32250,SUM_ULP1_UN_03_R3D_D3D.tifnuclei_GCN4.csv
 ,Area,Mean,Min,Max,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
1,1.898,7707.033,5130,22267,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
2,0.924,19458.000,11060,31653,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
3,2.003,10642.828,6683,19785,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
4,1.138,7441.410,4786,13279,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
5,1.318,6137.341,4515,10363,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
6,0.710,7316.675,5253,10662,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
7,1.302,7122.377,4867,12949,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
8,1.873,12165.457,7495,24706,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
9,1.852,9489.073,5027,20979,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
10,1.373,8387.251,5155,19185,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
11,1.222,5657.969,3786,9780,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
12,2.011,7714.848,5302,13003,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
13,0.999,6324.529,4412,11523,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
14,1.113,8677.709,5703,15360,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
15,1.461,8234.624,5165,18162,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
16,1.159,9421.844,4702,35873,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
17,2.776,18991.862,9083,45339,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
18,1.428,12388.468,7039,26204,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
19,1.285,8744.768,4700,31329,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
20,3.699,16356.306,7934,85827,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
21,1.222,9400.893,6293,23935,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
22,1.008,8363.812,5710,13637,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
23,1.768,14174.024,7002,28313,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
24,1.890,8627.509,5268,28420,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
25,2.931,11221.775,4682,26911,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
26,1.188,7533.322,4657,16556,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
27,1.533,10601.326,6623,17422,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
28,1.247,8343.131,5008,14350,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
29,1.247,6967.354,4863,14200,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
30,2.037,10047.652,6607,20907,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
31,1.709,7245.742,4753,16523,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
32,2.204,12019.571,6672,69179,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
33,1.251,11441.060,6632,24629,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
34,1.004,8914.661,5053,26477,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
35,1.209,9479.948,6494,20585,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
36,1.524,15359.992,7625,38451,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
37,0.815,9919.216,4777,20532,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
38,2.448,20661.489,8820,48799,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
39,1.604,7127.940,4786,16736,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
40,2.251,13678.550,7727,33769,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
41,1.369,7328.733,3960,14371,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
42,1.373,11383.398,6482,23919,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
43,2.213,11737.021,6405,47962,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
44,1.163,7512.610,4854,14492,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
45,1.281,7874.295,4053,26483,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
46,0.899,6898.743,4131,9185,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
47,1.251,8969.117,5414,25167,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
48,0.831,8906.369,5325,21372,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
49,1.894,8616.867,4933,19364,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
50,1.482,7659.215,5100,17220,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
51,1.587,15195.458,8468,26729,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
52,1.075,8338.105,3984,26151,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
53,2.158,13585.881,7305,26135,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
54,1.180,7138.537,5084,11666,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
55,1.365,10845.723,5339,23400,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
56,2.225,7500.615,5199,12244,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
57,1.579,6314.782,4225,13636,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
58,2.410,10575.427,5984,23173,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
59,1.071,7264.063,4749,14300,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
60,2.427,7397.279,4523,10948,SUM_ULP1_UN_04_R3D_D3D.tifnuclei_GCN4.csv
